calasanzPFE,pg_catalog,ts_rank_3704,ROUTINE,1,real,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float4,,,,,a1
calasanzPFE,pg_catalog,ts_rank_cd_3707,ROUTINE,1,real,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float4,,,,,a1
calasanzPFE,pg_catalog,ts_rank_cd_3708,ROUTINE,1,real,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float4,,,,,a1
calasanzPFE,pg_catalog,jsonb_object_3263,ROUTINE,1,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a1
calasanzPFE,pg_catalog,jsonb_object_3264,ROUTINE,1,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a1
calasanzPFE,pg_catalog,jsonb_object_3264,ROUTINE,2,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a2
calasanzPFE,pg_catalog,jsonb_extract_path_3217,ROUTINE,2,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a2
calasanzPFE,pg_catalog,jsonb_extract_path_text_3940,ROUTINE,2,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a2
calasanzPFE,pg_catalog,jsonb_exists_any_4048,ROUTINE,2,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a2
calasanzPFE,pg_catalog,jsonb_exists_all_4049,ROUTINE,2,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a2
calasanzPFE,pg_catalog,jsonb_delete_3343,ROUTINE,2,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a2
calasanzPFE,pg_catalog,jsonb_delete_path_3304,ROUTINE,2,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a2
calasanzPFE,pg_catalog,pg_available_extension_versions_3083,ROUTINE,6,name,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,name,,,,,a6
calasanzPFE,pg_catalog,pg_logical_slot_get_binary_changes_3783,ROUTINE,4,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a4
calasanzPFE,pg_catalog,pg_logical_slot_peek_binary_changes_3785,ROUTINE,4,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a4
calasanzPFE,pg_catalog,pg_event_trigger_dropped_objects_3566,ROUTINE,11,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a11
calasanzPFE,pg_catalog,pg_event_trigger_dropped_objects_3566,ROUTINE,12,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a12
calasanzPFE,pg_catalog,percentile_disc_3978,ROUTINE,1,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a1
calasanzPFE,pg_catalog,percentile_disc_multi_final_3979,ROUTINE,2,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a2
calasanzPFE,pg_catalog,percentile_cont_3980,ROUTINE,1,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a1
calasanzPFE,pg_catalog,percentile_cont_float8_multi_final_3981,ROUTINE,2,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a2
calasanzPFE,pg_catalog,percentile_cont_3982,ROUTINE,1,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a1
calasanzPFE,pg_catalog,percentile_cont_interval_multi_final_3983,ROUTINE,2,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a2
calasanzPFE,pg_catalog,binary_upgrade_create_empty_extension_3591,ROUTINE,5,oid,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,oid,,,,,a5
calasanzPFE,pg_catalog,binary_upgrade_create_empty_extension_3591,ROUTINE,6,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a6
calasanzPFE,pg_catalog,binary_upgrade_create_empty_extension_3591,ROUTINE,7,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a7
calasanzPFE,pg_catalog,pg_hba_file_rules_3401,ROUTINE,3,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a3
calasanzPFE,pg_catalog,pg_hba_file_rules_3401,ROUTINE,4,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a4
calasanzPFE,pg_catalog,pg_hba_file_rules_3401,ROUTINE,8,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a8
calasanzPFE,pg_catalog,jsonb_insert_3579,ROUTINE,2,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a2
calasanzPFE,pg_catalog,ts_debug_12312,ROUTINE,6,regdictionary,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,regdictionary,,,,,a6
calasanzPFE,pg_catalog,ts_debug_12312,ROUTINE,8,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a8
calasanzPFE,pg_catalog,ts_debug_12313,ROUTINE,5,regdictionary,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,regdictionary,,,,,a5
calasanzPFE,pg_catalog,ts_debug_12313,ROUTINE,7,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a7
calasanzPFE,pg_catalog,pg_logical_slot_get_changes_3782,ROUTINE,4,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a4
calasanzPFE,pg_catalog,pg_logical_slot_peek_changes_3784,ROUTINE,4,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a4
calasanzPFE,pg_catalog,jsonb_set_3305,ROUTINE,2,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a2
calasanzPFE,information_schema,_pg_keysequal_13020,ROUTINE,1,smallint,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int2,,,,,a1
calasanzPFE,information_schema,_pg_keysequal_13020,ROUTINE,2,smallint,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int2,,,,,a2
calasanzPFE,pg_catalog,int2vectorin_40,ROUTINE,0,smallint,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int2,,,,,a0
calasanzPFE,pg_catalog,oidvectorin_54,ROUTINE,0,oid,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,oid,,,,,a0
calasanzPFE,pg_catalog,float4_accum_208,ROUTINE,0,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a0
calasanzPFE,pg_catalog,float8_accum_222,ROUTINE,0,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a0
calasanzPFE,pg_catalog,float8_combine_276,ROUTINE,0,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a0
calasanzPFE,pg_catalog,string_to_array_394,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,string_to_array_376,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,array_positions_3279,ROUTINE,0,integer,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int4,,,,,a0
calasanzPFE,pg_catalog,aclinsert_1035,ROUTINE,0,aclitem,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,aclitem,,,,,a0
calasanzPFE,pg_catalog,aclremove_1036,ROUTINE,0,aclitem,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,aclitem,,,,,a0
calasanzPFE,pg_catalog,acldefault_3943,ROUTINE,0,aclitem,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,aclitem,,,,,a0
calasanzPFE,pg_catalog,current_schemas_1403,ROUTINE,0,name,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,name,,,,,a0
calasanzPFE,pg_catalog,regexp_match_3396,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,regexp_match_3397,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,regexp_matches_2763,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,regexp_matches_2764,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,regexp_split_to_array_2767,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,regexp_split_to_array_2768,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,int4_avg_combine_3324,ROUTINE,0,bigint,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int8,,,,,a0
calasanzPFE,pg_catalog,interval_accum_1843,ROUTINE,0,interval,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,interval,,,,,a0
calasanzPFE,pg_catalog,interval_combine_3325,ROUTINE,0,interval,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,interval,,,,,a0
calasanzPFE,pg_catalog,interval_accum_inv_3549,ROUTINE,0,interval,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,interval,,,,,a0
calasanzPFE,pg_catalog,int2_avg_accum_1962,ROUTINE,0,bigint,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int8,,,,,a0
calasanzPFE,pg_catalog,int4_avg_accum_1963,ROUTINE,0,bigint,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int8,,,,,a0
calasanzPFE,pg_catalog,int2_avg_accum_inv_3570,ROUTINE,0,bigint,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int8,,,,,a0
calasanzPFE,pg_catalog,int4_avg_accum_inv_3571,ROUTINE,0,bigint,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int8,,,,,a0
calasanzPFE,pg_catalog,float8_regr_accum_2806,ROUTINE,0,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a0
calasanzPFE,pg_catalog,float8_regr_combine_3342,ROUTINE,0,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a0
calasanzPFE,pg_catalog,pg_blocking_pids_2561,ROUTINE,0,integer,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int4,,,,,a0
calasanzPFE,pg_catalog,pg_safe_snapshot_blocking_pids_3376,ROUTINE,0,integer,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int4,,,,,a0
calasanzPFE,pg_catalog,int2vectorrecv_2410,ROUTINE,0,smallint,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int2,,,,,a0
calasanzPFE,pg_catalog,oidvectorrecv_2420,ROUTINE,0,oid,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,oid,,,,,a0
calasanzPFE,pg_catalog,xpath_2931,ROUTINE,0,xml,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,xml,,,,,a0
calasanzPFE,pg_catalog,xpath_2932,ROUTINE,0,xml,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,xml,,,,,a0
calasanzPFE,pg_catalog,tsvector_to_array_3326,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,ts_lexize_3723,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
calasanzPFE,pg_catalog,percentile_cont_3980,ROUTINE,0,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a0
calasanzPFE,pg_catalog,percentile_cont_float8_multi_final_3981,ROUTINE,0,double precision,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,a0
calasanzPFE,pg_catalog,percentile_cont_3982,ROUTINE,0,interval,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,interval,,,,,a0
calasanzPFE,pg_catalog,percentile_cont_interval_multi_final_3983,ROUTINE,0,interval,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,interval,,,,,a0
calasanzPFE,pg_catalog,parse_ident_1268,ROUTINE,0,text,,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,a0
