3395,pg_init_privs_o_c_o_index,11,0,0,10,403,3395,0,2,171,0,0,false,false,p,i,3,0,false,false,false,false,false,true,n,false,0,0,0,,,
2681,pg_language_name_index,11,0,0,10,403,2681,0,2,4,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2682,pg_language_oid_index,11,0,0,10,403,2682,0,2,4,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2683,pg_largeobject_loid_pn_index,11,0,0,10,403,2683,0,1,0,0,0,false,false,p,i,2,0,false,false,false,false,false,true,n,false,0,0,0,,,
2996,pg_largeobject_metadata_oid_index,11,0,0,10,403,2996,0,1,0,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2684,pg_namespace_nspname_index,11,0,0,10,403,2684,0,2,6,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2685,pg_namespace_oid_index,11,0,0,10,403,2685,0,2,6,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2686,pg_opclass_am_name_nsp_index,11,0,0,10,403,2686,0,2,128,0,0,false,false,p,i,3,0,false,false,false,false,false,true,n,false,0,0,0,,,
2687,pg_opclass_oid_index,11,0,0,10,403,2687,0,2,128,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2688,pg_operator_oid_index,11,0,0,10,403,2688,0,5,770,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2689,pg_operator_oprname_l_r_n_index,11,0,0,10,403,2689,0,5,770,0,0,false,false,p,i,4,0,false,false,false,false,false,true,n,false,0,0,0,,,
2754,pg_opfamily_am_name_nsp_index,11,0,0,10,403,2754,0,2,107,0,0,false,false,p,i,3,0,false,false,false,false,false,true,n,false,0,0,0,,,
2755,pg_opfamily_oid_index,11,0,0,10,403,2755,0,2,107,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
1137,pg_pltemplate_name_index,11,0,0,10,403,0,1664,2,8,0,0,false,true,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2690,pg_proc_oid_index,11,0,0,10,403,0,0,11,2960,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2691,pg_proc_proname_args_nsp_index,11,0,0,10,403,0,0,29,2960,0,0,false,false,p,i,3,0,false,false,false,false,false,true,n,false,0,0,0,,,
2692,pg_rewrite_oid_index,11,0,0,10,403,2692,0,2,126,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
2693,pg_rewrite_rel_rulename_index,11,0,0,10,403,2693,0,2,126,0,0,false,false,p,i,2,0,false,false,false,false,false,true,n,false,0,0,0,,,
